id,is_iceberg
07945467,0
256daf6a,0
70801a8b,0
518578cb,0
5e630a80,0
b2df2187,1
ff32d7dd,0
5144d458,0
f9f973c1,0
ac65b2c5,1
e5cece41,1
cc9ca990,0
2b771726,0
fcea895a,0
fd477a03,0
4aa26de8,0
9a842704,1
b1bb19c4,0
fc46a862,0
e43d659f,0
f344be4c,0
31671342,1
4d67ed4e,0
1dd1c8e2,1
ab08e37e,1
c2924cd3,0
fde48cdb,0
3c7c170d,0
ebeedf33,0
6235d8b4,1
73a8162b,0
b37e2349,0
0dbc58b1,0
14741b3d,0
fe1f82c2,1
9a75c053,0
581d8a32,0
eedeabd8,1
2208fecd,0
b68c71e6,1
dea2cdb7,0
ff3401e1,0
5ccfa32c,0
15370256,0
d81a82c6,0
c78671c6,0
7fbf3fc8,0
de8159e7,1
efcca249,0
c3cdfd7c,0
1fbae11c,0
a78197b9,0
9510487f,0
11f770cd,0
d2401c84,0
781d4a78,1
236f4be5,0
df56ab4b,1
ea825acf,0
cf992e29,0
66750962,0
fa423857,0
d6889deb,0
e62ff090,0
47acfd80,0
b9f5efc5,0
1a2a1f7f,0
e8067065,0
db61755b,0
c97e4c01,1
02538d0d,1
9930fe8b,0
1e053314,1
247e0650,0
a4eb05bf,0
66ea133d,1
3220362c,0
67162075,0
5af75025,0
5dd87bb9,0
010dc181,1
40dbd0a9,0
0c10fd9e,1
39c38975,0
20f60e12,0
4fb6e67f,0
d7d3e9fa,0
787d0e9a,0
7d92a013,0
65f79253,0
a20dfd11,0
c04f50a0,0
a007e147,1
80e35877,0
e3631e6a,0
684fd7ec,0
9dbdb2b8,0
1768e4bb,0
d84884d6,1
838a14ae,0
6e007f95,0
6e0c3725,0
d4c5252a,0
209cba64,0
1df44a05,0
d925c0cc,0
85981d62,0
18b93e7f,0
4936bb64,1
d57686b7,0
0d6d23b5,1
3859bfa4,1
2cfddca9,1
32eebbf8,1
79c40371,0
f7f432f6,0
d50e3a56,0
b63bbdee,0
de327375,0
43a0d395,0
db465006,0
44809656,0
3c72f288,0
3f449132,1
ec5d4a58,0
49d62856,1
b80fb15c,0
368e304e,1
f19bdd74,0
b55e823c,0
89dd11b9,0
4286352d,0
4b10a9dc,0
3bdbb13c,0
7e9f355f,0
f420301b,1
4e3c03ff,0
3227e0ba,0
d12d7771,0
6616970c,1
186ea788,0
42867a33,1
7ed03e02,0
f24ce309,0
18d7021a,0
9a18807f,0
a94b079b,1
255c4f02,1
93ba10ba,1
95567789,0
bb09a45b,0
a972a7db,0
2bd5da67,0
7a43c51d,0
29adcf10,0
6742855f,0
d20e49b2,0
9f81771e,1
de27fefb,1
d18f6f0e,0
69973737,0
76509472,0
57157f35,0
72f5cc06,1
19982389,0
4ed21d3b,1
5a0ca890,0
65ea29c4,0
b4f11fb6,1
8836e0c8,0
30456db6,0
19174e69,0
8baa045a,0
bfc86919,0
2f93bac6,0
c44960f2,0
b660e80e,0
76411374,0
839bbcfe,1
bc8c483e,0
d9577013,0
b47fc3d2,1
a57ef2a1,1
d6908d52,1
99814ee7,1
0b6c4509,0
095f1797,1
7dd828c0,0
764b4e82,0
91ef8a0c,0
a91ee052,0
a01318ab,1
325ad084,0
2ceb258a,0
a969eea6,0
1a538ed3,0
65e14f46,0
77c165c3,0
14c60c1d,1
630360e8,1
8d7026fa,0
13964a63,0
d0155b0f,0
46afff48,1
4868f534,0
26743a5c,0
ad50aaf3,0
89cc4fce,0
715785e6,0
3d28a858,0
ba36851a,0
51ecc6ab,0
b1ec4727,0
040c5d78,0
a8a77c55,1
32f51fe6,0
8ef7a06b,0
838fafac,0
7d0b89b1,0
7d9636c4,0
8d37529b,0
5fd612ad,0
323ca98d,0
842d7d88,1
c7529197,0
3235b7ca,0
2436a25b,0
e6d8d670,1
1c5a5a1f,0
1c1d6c80,1
9579aa49,1
aeb95ac9,1
db172beb,0
ae2a516d,0
63e579b1,0
a49b42ff,0
99fb914f,0
d86b48d1,0
6bca064a,1
d3bc5515,1
ded30e1d,0
d88e4b44,1
6f688a3c,0
a98dcb63,0
6d9d1eca,0
51924408,0
a8f910bb,0
7f12814f,0
cdcdc401,0
5dea100e,1
04738deb,0
e4064b10,1
c84df9ea,0
ba8130e2,0
7535f0cd,0
c915f66c,0
f0c360e7,0
fed2396a,0
5d58a277,0
21279402,1
873d8adc,1
2fb68d77,0
8fb1a67b,0
fe8c6150,0
c00db5d4,0
2e3a38d3,1
38464042,0
58d4e224,0
a7bfbc2a,0
9cdcf947,1
6c610fd4,1
50fd58f2,0
b093a813,0
28f4e51e,0
2d01ecdc,0
290992c4,0
e0f83a9b,0
7cdbe05e,0
2a33464b,0
84521f2c,0
a1d7e535,0
f77a2b74,0
f2c5216a,0
b516302a,0
564266ec,0
56d23ee0,0
8c9971b5,0
fe75e357,0
cfab3237,0
f7258c56,0
e79cb5cf,0
efbb58a0,0
ff8d6575,0
cf6d0221,0
b057a3cf,1
d7aa3d66,1
db1b3f2d,0
9cfd7cd3,0
0dc59065,0
f2742949,1
cfa8905d,1
6bc7bb68,1
df228195,0
92b3fd07,0
99181903,0
17b47421,0
54c58af0,0
c533141a,0
3a89f639,0
2b9438cd,0
de0fc4ea,0
d0b4812d,1
5ab3daa8,0
3a205fb9,1
81d06d13,0
5b155890,0
b7332f47,0
13a49895,0
a9dcaf7e,0
daccb199,0
0a31aaec,0
effc32ab,0
b9b1d1ae,0
837567b0,0
76364052,0
614324a1,1
3b20239f,0
49054d2e,0
59eea5d5,0
eaa8408c,0
3b3369f8,1
06f7cf48,0
99cae923,0
c2b732c8,0
5652b0eb,1
033f2509,0
d32b7520,0
86bfefc7,1
3279d1d5,0
22221e9d,0
9bdc1896,0
49fa8e72,0
d911954a,0
16fcc6f5,1
b5e8f248,1
10f410ba,1
fb702ee7,0
a162448e,0
2e757023,0
877bcc05,1
0dfcd873,1
c4e06675,0
a1c03878,0
d187d757,0
967875e8,0
7fe478cb,0
d43aa540,1
964acdef,0
d7ecc1b7,1
a5b32893,0
5b68a817,0
8f374224,1
8deced1c,0
c5959db1,0
d3c61d2b,1
f4cb6420,0
18b8670f,0
777d03d6,1
57b18759,0
4843496a,0
6156c963,0
73165630,0
53c49cf8,0
1f2e9806,0
5addc113,0
35d2fbc5,0
3a451e5b,0
59b9eb6e,1
f8669a86,0
fa3ff835,0
6e7e427b,0
8b05e1a1,0
ad3727d3,0
8965e560,1
821e0c31,0
2b33b417,0
acc4dd50,0
4a0a5cd5,0
21aa40fc,0
1d91bf6e,0
923910f8,0
54c012c3,1
00d366d6,0
278627ff,0
1372a58e,0
4b4247a5,0
0c496d3a,0
d6774ba7,0
814bc35f,0
36497217,0
c9a9bb5b,0
ac07e085,0
f806ebf1,1
bd9dd604,0
3679bbf9,0
db1343a0,0
679dd63b,1
43eebf55,0
74e2d160,1
e09bc632,1
1b2227be,0
989685c7,0
05ba66d2,1
ed366c4e,0
954f4238,0
21f4f395,1
127bda37,1
ca5c432e,0
4429971a,0
a6179f95,0
d0d5165e,0
fe3f7d13,1
66be84a3,0
154d8985,0
27260e05,0
6c37d4ca,0
69a6b224,0
9d37a1ab,0
5998bcf9,0
1198c02c,0
9b7c82ed,0
4b335d8a,0
9655bde5,0
2df55cab,0
97c45082,1
a8ad8cd3,1
591b8504,0
4cfc4b39,0
cf87475a,0
ea222d2d,0
f1266956,0
c3bf1074,1
92633d3e,0
bfe11458,0
f142d550,0
03942109,0
9381009e,1
db9508e8,0
dc61215b,0
d7b962ae,0
ac883af0,1
a18d0c4a,0
4b656126,0
6adfd15a,0
5ebfa034,0
3363e0db,0
852a432a,0
6fa80d7a,0
569c4651,0
57422abf,1
64c1438f,0
0f7a771a,0
cf68a502,0
ebc580bb,0
17d13500,1
f1565d79,1
e5ac1d27,0
62339204,0
49807b4a,0
8935c7e2,0
a561f2b4,1
04387235,0
04aac344,0
54063004,0
1b5e08dd,0
6968282d,1
281524f9,0
fd553fc8,0
e45f0b13,1
b34a4ca2,0
0dcd8be5,0
c90f547a,0
4c34de66,0
a47f4d0f,0
2a317a41,0
b64c8598,0
2bdbb188,0
ccc89b62,0
645ba2a0,1
09e8a5e5,1
be3a1e7a,1
92d0180c,1
2e8ae485,0
007f8195,0
2bc2e785,1
baed3d4d,0
fe9848ab,1
426619f5,1
6d129e11,0
906e6124,0
d96aba17,0
2d18a140,1
4b6c1a2b,1
da62caad,0
5a0cfeff,0
befbb68e,0
cad3b152,0
d79fa5f7,0
7462cddb,1
0097d47d,0
68d6335c,1
9f81549c,0
638d49b9,0
51a50ebd,0
95131535,0
3c470d57,0
845a97f7,0
feed4566,0
fb6a5915,0
4d47e42c,1
930bcf1b,0
69aa8b45,0
14c07f0b,0
90e44340,0
1b8f6a9e,0
3552689b,0
087c5094,0
087e1232,0
321e2099,1
e08939b8,0
e624f417,1
93291138,0
9c3c7962,0
56c42675,1
736c4009,0
6a203662,0
7e4ad586,0
3aa99a38,0
8c74137b,0
b4181d37,0
fc80eb35,0
64e1b981,0
1286ea75,0
7d276b6e,1
a386d706,1
ec149576,0
cd93b8c8,1
a534e7e7,0
ac9eb453,1
90076078,0
2cc7deb1,0
8a1d8803,1
ed549ef5,0
52f93bc4,0
87b26c7e,0
8b4b736a,1
51f1f1c1,0
7ccb045d,1
fc6879b6,0
af01f762,0
95e519dd,1
7e83b19b,0
a14f35c8,1
a61cadc3,0
1b769b14,0
80c3cbdb,0
843612fe,0
59fcb7e0,0
529593d3,0
5898a695,0
081c5fef,0
517c5fab,0
4daf7af0,0
85b02f43,0
2773053c,0
8fbc896a,0
3d6d6648,0
bb671f69,0
5332d0ac,0
efdf6eff,0
1f3e21c9,1
4060450c,0
1cd8282a,0
22807879,1
a30f4fb7,0
2560cee9,0
f85dfff6,1
6fe4f47e,0
69d6387a,1
98842917,1
fcc96959,1
7e26baf0,0
4d609734,0
c96d08d2,0
11b14d14,0
22b68133,0
65cb30aa,0
80967ba7,0
b54aef48,0
020dfbda,1
4de9c502,0
e9f4af18,1
04c7c4f2,0
1ffbf411,1
cc57c57b,0
15373a40,1
a992225a,0
fbaf302b,0
8339a6ca,1
29d824f7,0
659f11a0,0
88fb9b4e,1
db2d689d,0
18da6fdd,0
0c16c0ce,0
7b7da3de,0
a44e0e0f,0
490e3fb1,0
0ffe1475,0
27efabd7,0
3dcdfda3,0
637da450,1
16b64b9d,0
c76b1927,0
9126c78e,1
ceea2fdf,0
371c75e1,0
dd09f50d,0
73674456,1
68d33c24,0
f703b77f,0
732d6b4f,1
5085b269,0
f42e8155,0
7fd58dbd,0
22666426,0
4bae16b9,1
a5953b7b,0
720ddece,0
e4fc697d,0
e2e1df27,0
42a1cc87,0
7cd4c795,1
912c11aa,0
619f82b2,1
a883693e,0
6b810953,0
7b8ec14a,0
ce40c72a,0
88d0e09f,0
5be97bce,0
26014fd2,0
278008b7,1
e8cf967c,1
7045bc53,1
da9cbaf4,1
8d656494,0
c55988d0,1
780e1171,0
13a31d5e,0
1883e583,0
5ee65141,0
260e1d2e,0
c874b041,0
04f5386e,0
e575d0c0,0
44d63bf6,0
5c4e9b0b,0
eebcc3b6,0
2f33c31e,1
28f5f216,1
bb368d74,0
9dd66aea,0
bf89449d,0
de1b8020,1
e9af758d,0
64022bd4,1
526789d8,0
09025dbe,0
115c6134,0
ce6aa2b2,0
b80c3064,0
4e2762bd,0
364242f4,0
bd3a96f4,1
73d09bf9,0
86937a8c,0
0969a0e4,0
cfa4c867,1
da1e5985,0
dd22bfc6,0
2fa1cecb,1
4fde6327,0
4457c5ae,1
ad27be49,0
ba21ffbe,0
abd65309,1
6e3587f9,0
0e02c37f,0
b3fbf138,0
5d494001,0
d5d660bf,0
e4b67cb7,0
2fbc6b02,1
3ca0c3b2,0
7af13b7c,1
382198f0,0
cdc5c9ed,0
cca129c4,0
be9a6bea,0
0c2b9434,0
15e0def7,0
c193ae99,0
42ec7df2,0
917300c1,0
29e487c8,0
ff66dfbd,0
1dfbef19,0
ef8d5737,0
5ac62625,0
9eda83f8,0
c5ff45a7,0
8b031162,0
11fa3e76,1
93da94f9,0
68e53103,0
dc0dc7fe,1
24e94921,0
d392087f,0
f5e7a1bc,0
7b42399c,0
9e2f2501,0
88f7c9f8,0
889ea184,0
5e0d7a22,0
80042bdf,0
077b6c68,1
006369ec,1
0ef3db85,1
187d1375,0
19421236,0
36856034,1
184095a0,0
cb857d4f,0
a49f2976,1
c885c8fb,1
290ad1c1,0
5da44185,0
4e1c0f40,0
6811f516,0
c643494a,1
89b389ae,1
99f69fae,0
85ce64f5,0
f39fda18,1
62fde645,0
54d976e4,0
214093ab,0
9e091904,1
58524bde,1
3a7c5aa7,0
98ff7b84,1
ba3a611d,0
3bde5fa5,0
a0030881,0
2eb4938c,0
9a605545,0
844f2bfa,1
4d5e1ea0,1
e4fbfec8,0
86ce8eca,1
d52c6043,0
21c46c83,0
dfdfb031,0
35e4aaca,0
017bcd36,0
8ae998ba,1
6c08a718,0
a54ad43e,0
587bf099,1
b8e4ba9a,0
d29eff4d,0
5edb551d,0
6eec33e0,0
c2149448,0
bd81b915,0
b10b49f8,0
cf14ef53,0
c27fdbb6,1
e4351dd8,0
1ca3c9ec,1
2dcccddb,0
a8c32975,0
d940095f,0
ca389493,1
dbc9cdf1,0
dbb14840,1
d52cfd90,0
b4096333,1
93e8e5ad,0
b0dfd29c,0
cd4b5986,0
aa3a8108,1
254d2238,1
738ee6ba,1
f5af2459,0
809b49f3,0
e3539167,0
a1f32e74,1
b348ac39,0
4db8e0d7,1
d66d465b,0
b10d2bbb,0
01e63d93,0
4b7aada2,0
7583914c,0
caf59295,0
4a9404f6,1
45d719e3,0
71716a82,0
5a0dd3ab,1
c5810d21,0
f678038a,0
e3f2411e,0
070fa8e6,0
fe6e897a,0
05f4931b,0
4ce91a00,1
0246ee0c,0
d0cd49b0,0
d0a8b2f0,1
f108894b,0
156c5a85,1
df33d7b2,1
baa0ec5c,0
243bac76,0
72b7819c,1
3bf4c2f4,0
70b0d042,0
51e2b7ca,0
0dd1212b,0
c721c53c,0
a9028dea,0
7ce9e776,0
6578f35d,0
0ed8cf16,0
447846f7,0
0699c09a,0
d28af579,0
6569075e,0
1ab85794,0
1745f65a,0
857d0e74,0
8a24db5a,0
dbdbfc89,1
bf742a69,0
3fa06975,0
346bee7d,0
1f0f8e85,1
65f5a422,0
ab6e8e04,0
8c5ec9b8,0
33f6b29a,1
0129bddd,1
914dced2,1
4e43ed1c,0
4cabc6b4,0
8c1e831d,0
8e7d4626,0
8f6d47ba,0
fddd6685,0
9ab2d11f,0
d144c4fe,0
d809a3e5,0
888e38cf,0
0cadb51a,0
a3c247d3,0
8d866bfd,1
fc0b7b59,0
bb58f257,0
5abd9ea2,0
f31369c0,0
b2df1546,0
2d955a2f,1
224f31a7,0
7354202b,0
91bdeaa6,1
4af9acf6,1
e78ddb82,1
9c0d19a3,1
ff042ec1,0
89f9dbb6,0
51062fd7,0
81fbf318,0
0226002d,0
af182c5f,1
1a49506e,0
fa530b08,0
aedf4fac,0
0ecfc382,0
6b055252,1
e84e4298,0
5cbebe85,0
f43ac361,0
4c44148d,1
d3320ed0,0
076589f2,1
ea34a408,1
60b2a91b,0
c79f6c3f,0
dd40e451,0
a0bfc4d6,0
c68e8922,0
75b9b3d3,0
09585ae4,0
ade05c36,0
8aa76684,1
6399fe30,0
9b7ad695,0
7f6d3c16,1
8b5497a2,0
b61ac08b,0
70c83161,0
f41de0c7,0
01172550,0
878baaa6,0
a71ac38d,0
3e61c5e1,0
2d10aadc,0
b3027c0a,0
2b76b075,0
c47fc129,0
bb478cae,0
b3c9e845,1
4b1b2a61,0
14b311f6,0
e5c8e775,0
566c86ca,0
149b5e89,0
f2aaa705,0
6b7e4a08,0
ebb4f679,0
5a17b824,0
2c407095,0
93e299b6,1
dee0c66e,0
3f9d7570,0
3be9624f,1
e9ee98da,1
e73d6bae,0
f0ccd2ed,0
1a6fd33e,1
c4be528d,0
9568e398,0
319842ec,0
6eb11771,0
f902ef9a,0
7d324378,1
1d0c5e40,1
674b40ff,0
fb24d7d7,0
bc1540d3,0
6ee01efd,0
27c82155,0
b26da393,1
13a05958,0
2f077a39,0
a6ab4353,1
518ca536,0
75f5fe9c,0
c6e42e94,0
5f2bae34,0
2b6e8231,1
b37e6922,0
08608737,0
0712e0b2,0
acbd4462,1
16a25321,0
abb85c83,0
621fc582,0
2b692382,0
fcf645f5,0
8dc77e3e,0
a6a980c5,0
c835f175,0
4d1fc845,1
6f2dc077,1
9ba185f6,0
4e5f188f,0
a495efac,0
1f3d6cbd,0
0f6372d9,0
830e6f72,0
84922e32,0
b7d95c92,0
18d29c0b,0
d337c39b,0
0fecb752,1
e59ce961,0
3131bac2,1
85cd075b,0
53eae829,0
c52d4735,1
8d0dff4e,0
af396578,0
81b71a3e,0
b081a6be,0
a298e472,0
2c3040d5,0
777e918e,1
8f140837,0
69e74507,0
d2fa49dd,0
e4b8a658,0
b22b7bb0,0
e28e413d,0
d79a5b42,1
8d05dd93,0
655b528c,0
fef22c11,0
11ce85c7,1
2abdf225,0
691e57a6,0
5edf8257,1
2e3e6525,0
5e1e95ef,1
2d6baf47,0
ea692aeb,0
326ea4da,0
2c2144a8,0
995f5f0a,0
b10fdf53,0
3dc110b0,1
1e423da1,0
e415b627,0
f905d8be,0
ebe75960,1
9887d0d7,0
d20fc497,1
57cc8d82,0
19c1c0a3,0
bd5242b8,0
a93c966a,0
69f7ee7c,1
400c030f,0
f7cf59db,0
9057f177,0
f874aa96,0
3d2b2f65,0
b1a9889f,0
5638800a,0
6cc3de85,0
c45a6f9a,0
719dcb55,0
abc29c67,1
0d8454bf,0
da9b4543,0
f5643fec,1
d8f178ad,0
6813bfff,0
f517bc3c,0
c1254561,0
fb1ed800,0
42cd718d,1
3a3f1352,1
531c29eb,0
f6383a5e,1
9927fa32,0
de4e8cd1,0
0df14296,1
9604cf33,0
3ae2ee8a,0
95996594,0
2908036d,0
59b96076,0
1b511fe9,0
52e0670a,1
8b045c21,0
d818079e,1
0e359c0e,0
9f68e110,0
2257324c,0
6d5c700c,0
ac3efb70,0
c17b7dbe,1
9cbbe5f8,0
2f7d1ca6,0
2a773c6b,1
4aa51844,0
50414b6c,0
fa708c94,1
4ffb2214,0
f080f2fd,0
7686a991,0
210584fa,0
314a0c60,0
652738be,0
97328fb4,0
1ffc4b1b,0
285775b5,0
fae7c37d,1
95faa6e2,0
2cc92463,0
be0a4884,0
0ec6cc07,0
7addeb4a,0
7078e35a,0
00bb722d,0
fb6d9aaa,0
8739c78f,1
b80307d7,0
d6aba752,0
239e313f,0
71cd2877,0
b870c6ec,1
148f600c,1
f2de5d65,1
9c48afc7,0
888d5190,0
c2d79443,0
07458d5d,0
80eedd13,0
281ec65c,0
2d85da71,1
88e6d0b1,0
b2bd9d8e,1
38a978ce,1
23ff220a,0
db055794,0
e1707308,0
83a3aeef,0
7e15b042,0
0bd24025,0
ffd5b968,0
bbbeb3f3,0
8b8867f6,0
e194338e,1
6f151f1d,1
195dca0c,1
f53d80c7,0
11e40b77,1
68ef9a7b,0
9e71b979,0
468c860e,0
db924274,0
bd440b55,0
00aa3cc0,0
4a12a86b,0
2c6d8b37,0
e3627025,0
be761ffe,1
b0656196,0
ece21805,0
588abb8a,0
6cbbefe2,0
4b8bfbee,1
6e92fb57,0
9a44a5f2,0
4f0b2b92,1
1505b82b,0
7d466bf9,1
576c6542,0
8291657d,0
f511d824,1
4d47c4c7,0
fa54293b,1
01b9a8b1,0
c28c7b2c,0
584ce991,1
f3f4b189,0
7198ab97,0
5e72d0b6,0
f6515d3b,0
8bc9742d,0
22c36469,0
7fcfd569,1
80a85ac1,0
76ba4556,0
bb77bbf5,0
3f73ab1e,1
097e911c,0
e10f4392,1
806d5b36,1
3d39d621,0
fde36964,0
e0f2ae24,0
f6988945,1
3b11719a,0
0deb60e7,0
c0b9e68a,0
3494a0d1,0
acbb9196,0
52986021,0
d544ca63,0
65f12c9d,0
b2481ac9,0
c243a8fa,0
72d75152,0
8bab8f93,0
cd4e72c6,0
650ce31e,0
b7e02cd3,0
31c6cf57,0
a602c92d,0
b00d875e,0
b9fe2749,0
24ec82b4,1
b4e44ab4,0
5cac86aa,1
521c5d2b,0
edc2db0b,0
99042dbf,0
284a1e3b,0
2b162deb,0
7b2d72ff,0
98976b64,1
df369406,0
ba529f7f,1
0ee35685,0
5c9153a7,0
c34bfffa,0
7f2f2bef,0
36b6304f,0
8500f7a8,0
31edcffe,0
b17fc779,0
b1301f39,0
78f1eb1c,0
29fd91a7,0
7fc4ec36,1
6d519a8f,0
b98b48fe,1
00798379,0
b182e233,0
72481332,1
a3dd6b46,0
55e1a2fa,0
ca167f7e,0
a2f6fc60,0
c12ce38d,0
41cc3cf1,1
75d15e82,1
3ea7f47e,1
f78236c5,0
23e4de19,0
46bb840e,1
0163756d,0
760c3340,0
f657d0b3,0
2834e5e7,1
e1c188b9,0
ebc4685b,1
dad4ec14,0
598af27d,0
b4dc7f97,0
720f420d,0
c76d8118,0
b471c603,0
d7f44170,0
c9b9f79f,0
ab4da4fb,0
178aa124,0
8c5d18fd,0
cf2a2fc7,0
2e246f9f,0
2ba7907a,0
f214540a,0
03d3ec95,0
63d2d8ae,0
baaaa0bb,1
156bd669,1
cec57749,0
451cf7a1,0
67ee7a39,0
0e8a2a9a,0
a52e73bd,0
e6ac7aee,1
7a85f62a,1
43a086e4,0
32136d23,0
e7f5ccba,1
58476959,0
8ccec255,1
4b22ad9f,0
a1401886,0
2686bacc,0
2989e2e0,0
b77deb16,0
08493b52,0
23d82bac,1
9ac4b71e,1
e6ddc0f5,0
17832ef4,0
ed60af4f,0
aaa95c59,0
f9a48982,0
316eab1d,0
2a57d8ad,0
6f19f77d,0
8da56219,0
67fb6867,1
ce92720e,0
2893de1d,1
257e9545,0
f3dd39cf,0
5b6ac9d0,0
71d93ab6,0
ba6f3747,0
22c4a251,1
663a0e81,1
006abe61,0
73101c44,0
6532ea43,0
6b212e40,0
ba767a4e,0
b68fda7b,1
8c7e4855,0
6e303b94,0
973c63c0,0
91bc8a61,0
b9d42d7e,0
1e50c3f4,1
e6515685,1
c0d02666,0
420c7bc4,0
35d0788a,0
56f15158,0
f0a0586b,0
ee809167,1
83f5d9e4,1
e897ba70,1
da4f1697,0
6a5c8da8,0
b352e469,0
e7fc4119,0
95906de0,0
f6a9fa75,1
f0e65285,0
00ba1b5a,0
c6452bbc,0
10841913,0
55a784b5,0
37d789ea,1
6e7afade,0
98cf7b29,1
81f2879e,0
6ac9185e,0
37799494,0
37cfb516,1
3999e2a6,1
571a73c4,0
5c946fa7,0
293d4dcf,0
92165d7c,1
4af76897,1
fb33d700,0
86e22626,0
da603904,0
c85e38bf,0
8046c7d3,0
115f4b3c,1
1b513356,0
aeff3630,0
707505e3,0
2494f3db,0
8711f61e,0
381bdd01,0
efc85238,0
ea62c1f2,1
738bc412,0
b6357cd7,1
dcbd2946,0
60d6c35b,1
a66ab78b,1
1a71e92f,1
9adc2c2a,0
00503faa,0
cddbbe52,0
bda9d3f7,1
a3396076,0
f96b8060,0
1f692c31,0
80fc2b4c,0
bcde0042,0
00abc1a2,1
19dd8b45,0
21c789c0,0
47a552ec,0
7817f1f6,0
3a9d0cd3,0
6a461834,0
9bebaa19,1
f1c137fc,1
c10a2b86,0
f7078526,1
ca783374,0
8288ecbc,1
6c8cc252,0
d0d8eac7,0
ca13b8fc,0
b6f813a0,0
a7f9dd0c,1
2b3dce68,0
d3ddf42a,1
ad975bfd,1
d6684c82,0
cff528a7,0
f320ea1f,0
d70f80d8,0
301e2089,1
f2101db5,1
e9609fde,0
6b06f3d4,0
dc5f06a5,0
ad3b1c8d,0
87fa851f,0
edfe0d9e,0
484e7e3f,0
747fc25f,0
06e201c9,1
6a7b7b16,0
76f51088,1
0c6ce303,1
a8750a23,1
005d1a8d,1
7f0be083,0
7a0f2f2f,1
e1f9257f,0
a6fb4681,1
c1c7e9be,0
ac869afa,1
e99c19c1,1
bbef7d99,1
37e2e959,1
cbcaf60b,0
87e7af15,1
343c2321,1
86bceac5,0
4ab48f91,1
5f483683,0
08d13069,1
c35ffbea,1
fe432129,0
f5f77552,0
59eef4b5,1
8a9683f3,0
3469718e,0
403b44fb,1
41b9e7ec,0
41f2ae81,0
f08c166b,0
6b2ff695,1
80896ecf,0
ae4686ff,0
c7f2e193,1
f225df4e,0
c1746a28,0
b784e5eb,1
c3dde492,0
1f8ded3b,0
c94ccf7c,0
cb094c48,0
a3c7ad85,0
50e04b40,1
1e4c051e,0
8988d5d3,0
c642619f,0
c6acb363,0
8be4b652,0
44dca4a2,0
f907ebd5,0
f7dd1654,0
0c758a71,1
f9b8bbb3,0
7c70db2c,0
c8dc61a5,0
85d93789,1
dca344ad,1
af2fbdce,0
8b83889a,0
78dfc07d,0
4e94be53,1
0e817454,0
dfe6fa99,0
3edc1cc0,0
8c6dbe7d,0
bdf32d47,0
2760f741,1
ef55d0c0,0
8fcfa985,0
60161993,0
25ad6a48,0
696f6720,0
04362967,1
5258c583,0
f879fe70,0
2439dfdc,0
ac950d25,1
e6959965,0
19a32064,0
5d50c406,0
dcec8355,0
5c8d42bb,0
51c63020,1
084e91db,0
6b8a360a,0
9472ba7d,0
44a04f77,0
942e9022,0
527e6832,0
9e227218,0
604418cf,1
1cb56f66,0
0c6632d8,1
f4a5d0a4,1
dfdc63d6,0
30aa34b3,0
17e1ddd6,1
d537c796,1
c767fce2,0
b99a21ba,0
ba1b5388,0
cecd5499,0
bb76f9a9,0
65c7d23c,0
ec5777c1,0
5e6863d7,0
d8776c31,0
d2259acc,0
d99d01b1,0
b7baff6a,0
a6bf99c2,0
b01fdaf1,0
dd8ad5ed,0
9cff4ede,0
14ab6ce9,0
d0868f38,1
7351accf,0
8469d948,0
9cc731e6,1
c991b886,1
15c427d5,0
7c7afc5f,0
99cd0a99,1
1d4e77b5,0
ff2d1583,0
1041e785,1
0ce1b293,0
8ba6ac8b,0
7c0d1b8c,0
b8365041,1
844e0e89,1
f9075b74,1
26758b1d,0
c071ddaa,0
e5664562,0
5ab278a3,0
9135a187,0
199b3b1c,0
99772654,1
fefe466b,0
0a0a0a22,0
765bfc2a,0
65c8d6d5,1
cc895cb8,0
73664654,0
b3a8a04e,0
da02c8c5,0
5359feb3,0
72201aa5,0
a0f90d86,0
6636f228,1
505fec03,0
6bc192b8,1
3cf96637,0
8b118095,0
5ee7a2d0,0
777c5dd0,0
fb470e0f,0
3dd51326,0
274ddcfb,0
40e0e281,0
4ee8792b,0
b7073f4b,0
57746572,0
c663ce18,0
8e4a1245,0
61a8d153,0
f542678c,0
b5634a66,1
2f45d195,0
292f4a29,0
1c05dc2a,0
d55bd660,0
f4a5f0d1,0
431c633e,1
f405840f,0
b99f6ab7,0
c5a74119,0
11a31337,1
766b2fed,0
8c4798af,0
85a25590,0
5cc7453a,0
bf6837a6,1
027d40aa,1
fed054e5,0
8caa268c,0
def46fec,0
4b85d4b5,0
20eb4bf0,0
38511b3d,0
f89f4fd5,0
9364c592,1
9dadbf56,0
9f2f6c98,0
a401ce15,0
d4dbb7bc,1
630ce8fc,1
cb11a60d,0
5b401901,0
3db072ff,0
13a62b30,0
af587b12,1
cb657124,0
8fc19121,0
a115756d,1
927737e3,0
756a273b,0
a488956f,0
378606db,0
3e01d989,1
a7831a63,0
7321a6b9,0
c1cb7c8f,0
b2fc2d63,1
131c0fd8,0
03f9ac23,0
23b33e7e,0
1c5a5994,0
f421dd8f,0
cb80fc56,0
d23e670b,0
9eb861ae,1
bcf6e92a,0
0961bca0,1
abf98bd1,0
c17bd57a,0
016a5124,0
f467e65d,0
1fb7792c,0
54ac93c7,0
fc1743ea,0
59f38354,1
24affc51,0
765d7238,0
821b5dfe,0
